
18078015	20645	2141
18078016	20645	237
18078021	20645	1803
18078022	20645	1589
18078024	20645	1625
18078025	20645	1776
18078026	20645	1825
18078027	20645	279
18078028	20645	1786
18078029	20645	1175
18078030	20645	438
18078033	20645	1860
18078034	20645	658
18078041	20646	727
18078043	20647	1923
18078044	20647	1722
18078045	20647	1776
18078046	20647	1955
18078047	20647	430
18078048	20647	1785
18078050	20647	2128
18078051	20647	2323
18078052	20647	2419
18078053	20647	1810
18078054	20647	1596
18078056	20647	2204
18078057	20647	2407
18078058	20647	1846
18078066	20649	124
18078067	20649	2472
18079001	20649	2409
18079002	20649	2162
18079003	20649	781
18079004	20649	1992
18079005	20649	2571
18079006	20649	2406
18079007	20649	2411
18079008	20649	2833
18079009	20649	2408
18079010	20649	348
18079013	20649	1611
18079015	20649	445
18079030	20651	1788
18079031	20651	1771
18079032	20651	1382
18079036	20652	1675
18079037	20652	369
18079038	20652	21
18079039	20652	1767
18079040	20652	1397
18079041	20652	1779
18079042	20652	1345
18079043	20652	1120
18079044	20652	1190
18079045	20652	899
18079046	20652	1955
18079047	20652	1782
18079048	20652	572
18079049	20652	1844
18079050	20652	1013
18079051	20652	2399
18079052	20652	287
18079053	20652	1619
18079061	20654	1703
18079062	20654	1618
18080001	20654	2409
18080002	20654	2208
18080003	20654	2418
18080006	20654	2455
18080007	20654	2499
18080008	20654	2240
18080009	20654	2423
18080010	20654	2648
18080015	20655	1364
18080020	20655	699
18080021	20655	950
18080022	20655	1799
18080023	20655	1794
18080024	20655	506
18080026	20655	1817
18080027	20655	390
18080029	20655	1358
18080030	20655	720
18080031	20655	1902
18080034	20655	1329
18080035	20655	1259
18080037	20655	1826
18080038	20655	1823
18080039	20655	1864
18080040	20655	236
18080048	20656	967
18080049	20656	108
18080050	20656	345
18080051	20656	1414
18080054	20656	752
18080055	20656	647
18080056	20656	1386
18080057	20656	1240
18080058	20656	1074
18080059	20656	877
18080060	20656	1652
18080062	20656	1754
18080063	20656	1825
18080064	20656	1282
18081003	20657	1114
18081004	20657	489
18081005	20657	1739
18081006	20657	1862
18081007	20657	579
18081009	20657	1018
18081013	20657	1571
18081014	20657	827
18081015	20657	2401
18081017	20657	1810
18081021	20657	1947
18081022	20657	985
18081024	20657	797
18082007	20662	2415
18082008	20662	1718
18082009	20662	2035
18082010	20662	1874
18082011	20662	1348
18082012	20662	486
18082013	20662	2395
18082015	20662	632
18082016	20662	2120
18082017	20662	1798
18082019	20662	1683
18082032	20666	1740
18082033	20666	1525
18082034	20666	1001
18082039	20666	1093
18082040	20666	428
18082042	20666	1880
18082043	20666	2082
18082044	20666	1793
18082045	20666	1862
18082046	20666	1788
18082047	20666	1802
18083001	20666	402
18083002	20666	1207
18083003	20666	2401
18083004	20666	553
18083006	20666	2448
18083007	20666	1000
18083010	20667	1314
18083011	20667	1461
18083013	20667	1725
18083015	20667	1862
18083016	20667	720
18083018	20667	2009
18083019	20667	929
18083020	20667	1805
18083021	20667	1802
18083022	20667	1806
18083023	20667	1800
18083024	20667	1812
18083025	20667	1812
18083026	20667	532
18083029	20667	1797
18083041	20668	43
18083042	20668	1444
18083043	20668	1099
18083045	20668	302
18083046	20668	730
18083047	20668	1802
18083048	20668	187
18083063	20668	1806
18083064	20668	1022
18083065	20668	858
18083066	20668	1098
18083067	20668	406
18083069	20668	1639
18083070	20668	726
18083071	20668	622
18083072	20668	1088
18083073	20668	1787
18083074	20668	1574
18083075	20668	348
18083076	20668	1330
18083077	20668	1353
18084002	20669	1830
18084003	20669	1823
18084004	20669	1124
18084005	20669	478
18084007	20669	2163
18084008	20669	681
18084009	20669	1788
18084010	20669	1259
18084011	20669	1983
18084012	20669	1981
18084013	20669	1528
18084014	20669	112
18084019	20670	1805
18084020	20670	1804
18084021	20670	1793
18084022	20670	861
18084023	20670	1600
18084026	20670	2308
18084027	20670	857
18084028	20670	713
18084029	20670	1820
18084030	20670	1837
18084031	20670	1812
18084032	20670	1228
18084036	20670	1745
18084037	20670	1804
18084038	20670	792
18084039	20670	567
18084046	20671	1192
18084047	20671	1804
18084048	20671	1751
18084049	20671	275
18084050	20671	107
18084051	20671	71
18084052	20671	535
18084053	20671	876
18084054	20671	242
18084056	20671	1704
18084058	20671	1798
18084059	20671	700
18084061	20671	1623
18084062	20671	1844
18085001	20671	2420
18085002	20671	47
18085003	20671	1573
18085008	20674	1685
18085010	20674	1806
18085011	20674	2127
18085012	20674	1873
18085013	20674	1853
18085014	20674	1808
18085015	20674	828
18085017	20674	1826
18085018	20674	1036
18085019	20674	1807
18085020	20674	1364
18085021	20674	1847
18085022	20674	1205
18085023	20674	887
18085024	20674	1904
18085025	20674	1814
18085026	20674	1170
18085033	20675	1693
18085034	20675	490
18085035	20675	930
18085036	20675	1388
18085037	20675	319
18085038	20675	187
18085039	20675	1826
18085040	20675	1859
18085041	20675	543
18085042	20675	520
18085043	20675	88
18085044	20675	1799
18085045	20675	227
18085046	20675	748
18085047	20675	268
18085049	20675	623
18085050	20675	126
18085051	20675	1818
18085052	20675	1830
18085061	20675	1578
18086002	20680	1905
18086003	20680	1832
18086004	20680	2167
18086005	20680	2390
18086006	20680	2073
18086014	20681	958
18086015	20681	1243
18086016	20681	1806
18086017	20681	1361
18086018	20681	1350
18086019	20681	234
18086020	20681	156
18086021	20681	1194
18086022	20681	311
18086024	20681	748
18086025	20681	1849
18086026	20681	1819
18086027	20681	1702
18086028	20681	1805
18086030	20681	1451
18086033	20681	1197
18086034	20681	1254
18086041	20681	1655
18086050	20682	1082
18086052	20682	1415
18086053	20682	712
18086054	20682	184
18087002	20684	1803
18087003	20684	704
18087004	20684	1718
18087006	20684	1805
18087007	20684	409
18087009	20684	629
18087010	20684	1877
18087011	20684	1853
18087012	20684	773
18087013	20684	1774
18087014	20684	1650
18087015	20684	1808
18087016	20684	1549
18087017	20684	248
18087018	20684	669
18087019	20684	387
18087020	20684	1818
18087021	20684	1798
18087022	20684	448
18087023	20684	1795
18087024	20684	664
18087037	20687	69
18087041	20687	1309
18087043	20687	1198
18087044	20687	702
18087046	20687	1896
18087047	20687	1352
18087048	20687	852
18087049	20687	404
18087051	20687	725
18087052	20687	507
18087053	20687	1514
18087054	20687	215
18087055	20687	193
18087056	20687	395
18087057	20687	2154
18087058	20687	1765
18087059	20687	429
18087060	20687	995
18087062	20687	1788
18087063	20687	1438
18087066	20688	1303
18087067	20688	1738
18088002	20688	1820
18088003	20688	1846
18088004	20688	1525
18088005	20688	1209
18088006	20688	1808
18088007	20688	1087
18088008	20688	1820
18088009	20688	1808
18088010	20688	1581
18088011	20688	2030
18088012	20688	1869
18088016	20688	1819
18088017	20688	1376
18088038	20692	1854
18088040	20692	1807
18088042	20692	1916
18089004	20695	1755
18089005	20695	25
18089006	20695	733
18089007	20695	1860
18089008	20695	1899
18089009	20695	1765
18089010	20695	1491
18089011	20695	1828
18089012	20695	260
18089013	20695	1816
18089014	20695	1189
18089015	20695	300
18089017	20695	1152
18089018	20695	1729
18089047	20697	1224
18089054	20697	405
18089055	20697	939
18089063	20697	1807
18089065	20697	1805
18090003	20697	1842
18090004	20697	820
18090005	20697	674
18090006	20697	711
18090007	20697	1135
18090008	20697	742
18090009	20697	1211
18090010	20697	1010
18090011	20697	1811
18090012	20697	1752
18090013	20697	1736
18090014	20697	916
18090017	20698	638
18090018	20698	654
18090019	20698	86
18090020	20698	1807
18090021	20698	193
18090022	20698	1867
18090023	20698	85
18090024	20698	1233
18090025	20698	1881
18090026	20698	915
18090027	20698	1691
18090045	20699	326
18090046	20699	1844
18090047	20699	1786
18090055	20701	1522
18090056	20701	2177
18090057	20701	1849
18090058	20701	51
18090059	20701	113
18090060	20701	1783
18090061	20701	1861
18090062	20701	1825
18090063	20701	808
18090064	20701	2423
18090066	20701	1804
18090070	20701	1021
18090071	20701	1813
18090072	20701	1512
18090073	20701	1496
18091002	20702	514
18091003	20702	367
18091005	20702	1790
18091006	20702	1812
18091007	20702	2030
18091008	20702	72
18091009	20702	1813
18091010	20702	1900
18091011	20702	1862
18091012	20702	1681
18091013	20702	1590
18091014	20702	1545
18091015	20702	1861
18091016	20702	1775
18091017	20702	1291
18091018	20702	48
18091019	20702	1178
18091024	20703	1265
18091025	20703	87
18091026	20703	129
18091027	20703	168
18091028	20703	292
18091029	20703	1869
18091030	20703	1771
18091031	20703	1746
18091032	20703	1746
18091033	20703	1816
18091034	20703	1857
18091035	20703	1421
18091037	20703	674
18091038	20703	1721
18091039	20703	1806
18091040	20703	517
18091044	20704	858
18091045	20704	1691
18091046	20704	292
18091047	20704	1809
18091048	20704	1806
18091049	20704	1806
18091050	20704	1821
18091051	20704	268
18091052	20704	1811
18091053	20704	1595
18091054	20704	298
18091055	20704	314
18091056	20704	403
18091057	20704	1832
18091058	20704	1835
18091059	20704	1408
18092002	20704	1035
18092003	20704	12
18092004	20704	66
18092006	20704	308
18092007	20704	576
18092008	20704	910
18092013	20705	1727
18092014	20705	42
18092015	20705	2009
18092016	20705	1885
18092017	20705	1816
18092018	20705	1833
18092019	20705	448
18092020	20705	209
18092021	20705	684
18092023	20705	1815
18092024	20705	1801
18092025	20705	154
18092027	20705	901
18092028	20705	1807
18092030	20705	32
18092032	20705	45
18092036	20705	146
18092053	20706	1921
18092054	20706	1741
18092062	20706	1777
18092063	20706	804
18092064	20706	1811
18092065	20706	187
18092068	20706	2222
18092069	20706	201
18092070	20706	833
18092071	20706	1817
18092072	20706	1810
18092074	20706	406
18092078	20706	1686
18092079	20706	626
18092085	20706	1944
18092086	20706	946
18092098	20707	1171
18092100	20707	604
18092101	20707	1819
18092102	20707	1840
18093001	20707	1927
18093002	20707	1225
18093003	20707	1218
18093005	20707	79
18093006	20707	1849
18093008	20707	754
18093010	20707	1590
18093011	20707	1838
18093012	20707	963
18093013	20707	1624
18093014	20707	2047
18093015	20707	1807
18093016	20707	1812
18093017	20707	398
18093022	20708	1482
18093023	20708	1805
18093024	20708	925
18093025	20708	696
18093026	20708	30
18093027	20708	802
18093028	20708	1749
18093029	20708	1867
18093030	20708	480
18093031	20708	1808
18093032	20708	120
18093033	20708	539
18093034	20708	1758
18093035	20708	846
18093036	20708	918
18093038	20708	1454
18093039	20708	1350
18093040	20708	453
18093041	20708	1773
18093043	20708	1659
18093050	20709	1701
18094002	20712	20
18094003	20712	76
18094004	20712	1317
18094007	20712	892
18094008	20712	1812
18094010	20712	1721
18094011	20712	84
18094012	20712	15
18094013	20712	1802
18094014	20712	1191
18094015	20712	65
18094016	20712	15
18094017	20712	1807
18094018	20712	1816
18094019	20712	55
18094020	20712	1781
18094021	20712	15
18094022	20712	1803
18094028	20713	1785
18094029	20713	12
18094030	20713	1856
18094031	20713	1872
18094032	20713	22
18094033	20713	16
18094034	20713	981
18094038	20713	1832
18094039	20713	262
18094046	20714	1804
18094050	20714	728
18094051	20714	1807
18094052	20714	1891
18094053	20714	862
18094054	20714	609
18094057	20714	1832
18094058	20714	2028
18094059	20714	1898
18094060	20714	1776
18094061	20714	75
18094062	20714	1790
18094064	20714	1776
18094065	20714	193
18094068	20714	1816
18094069	20714	1002
18094070	20714	1110
18094075	20715	1587
18094076	20715	1068
18094077	20715	1771
18094078	20715	411
18094079	20715	196
18094080	20715	1999
18095001	20715	1799
18095002	20715	1638
18095003	20715	1802
18095004	20715	1780
18095005	20715	607
18095006	20715	1086
18095007	20715	1765
18095008	20715	1772
18095009	20715	1259
18095010	20715	402
18095011	20715	1818
18095012	20715	1816
18095013	20715	252
18095014	20715	986
18095017	20715	134
18095018	20715	164
18095019	20715	159
18095022	20715	1791
18095023	20715	1806
18095024	20715	1340
18095049	20718	552
18095050	20718	272
18095052	20719	275
18095054	20719	1171
18095055	20719	1795
18095056	20719	1816
18095057	20719	1797
18095058	20719	1851
18096001	20719	270
18096002	20719	1614
18096003	20719	1611
18096005	20720	2024
18096006	20720	1314
18096007	20720	293
18096008	20720	1786
18096009	20720	1795
18096010	20720	1789
18096011	20720	1787
18096012	20720	1168
18096013	20720	1796
18096014	20720	1746
18096015	20720	1793
18097003	20728	961
18097004	20728	52
18097007	20728	963
18097008	20728	463
18097009	20728	1794
18097010	20728	1549
18097011	20728	22
18097012	20728	318
18097028	20732	542
18097033	20733	422
18097035	20733	1446
18097037	20733	1704
18097038	20733	1813
18097039	20733	762
18097040	20733	1795
18097042	20733	199
18097044	20733	1763
18097049	20733	1009
18097051	20733	898
18097052	20733	1020
18097054	20733	1781
18097057	20733	74
18097058	20733	487
18097064	20733	1568
18097065	20733	1427
18098001	20733	358
18098002	20733	1365
18098005	20734	2020
18098006	20734	1750
18098007	20734	705
18098008	20734	1352
18098009	20734	1793
18098010	20734	1788
18098011	20734	1227
18098012	20734	1796
18098014	20734	1253
18098015	20734	1780
18098016	20734	1790
18098017	20734	234
18098018	20734	1890
18098020	20734	2058
18098022	20734	2219
18098023	20734	764
18098027	20735	1693
18098028	20735	1795
18098029	20735	1827
18098030	20735	2110
18098031	20735	1863
18098032	20735	1129
18098033	20735	2160
18098034	20735	106
18098035	20735	1981
18098036	20735	1780
18098037	20735	1751
18098041	20735	1545
18098042	20735	1817
18098043	20735	1537
18098044	20735	1144
18098047	20736	1401
18098048	20736	1719
18098054	20736	1525
18098055	20736	982
18099002	20737	1820
18099006	20737	1806
18099007	20737	1811
18099009	20737	1049
18099010	20737	433
18099011	20737	1790
18099012	20737	1796
18099013	20737	1817
18099014	20737	1788
18099015	20737	1796
18099016	20737	1788
18099018	20737	1362
18099019	20737	1306
18099025	20738	2107
18099026	20738	1943
18099027	20738	2076
18099028	20738	3151
18099030	20738	1677
18099031	20738	2377
18099032	20738	1797
18099033	20738	1005
18099034	20738	972
18099035	20738	1200
18099036	20738	1779
18099037	20738	1807
18099038	20738	1557
18099040	20739	1761
18099041	20739	1784
18099042	20739	103
18099045	20740	575
18099046	20740	1801
18099047	20740	1800
18100001	20740	1804
18100002	20740	1449
18100004	20740	1814
18100007	20740	1801
18100008	20740	1806
18100009	20740	635
18100010	20740	1792
18100011	20740	1749
18100013	20740	1534
18100014	20740	1792
18100015	20740	1800
18100016	20740	1817
18100017	20740	365
18100018	20740	451
18100023	20741	1487
18100025	20741	928
18100027	20741	1943
18100029	20741	1163
18100033	20741	1894
18100034	20741	1503
18100043	20743	1631
18100044	20743	2155
18100045	20743	489
18100046	20743	2593
18100048	20743	1808
18100049	20743	1484
18100050	20743	183
18100051	20743	1818
18100052	20743	1387
18100053	20743	1780
18100054	20743	1342
18100055	20743	1792
18100056	20743	1793
18100057	20743	1441
18100058	20743	377
18100059	20743	1150
18100060	20743	1485
18100061	20743	1028
18101002	20745	1816
18101003	20745	1808
18101004	20745	868
18101005	20745	288
18101006	20745	1989
18101007	20745	1896
18101008	20745	1436
18101009	20745	2149
18101010	20745	1693
18101011	20745	426
18101012	20745	1613
18101015	20746	1853
18101016	20746	1847
18101017	20746	1356
18101018	20746	2054
18101019	20746	1826
18101020	20746	1858
18101021	20746	1237
18101022	20746	164
18101026	20747	2020
18101027	20747	1124
18101028	20747	1807
18101029	20747	86
18101030	20747	1795
18101031	20747	1031
18101032	20747	240
18101033	20747	131
18101034	20747	134
18101036	20747	1908
18101037	20747	1045
18101038	20747	1797
18101039	20747	431
18101040	20747	1203
18101041	20747	1773
18101042	20747	982
18101043	20747	1870
18101044	20747	1626
18101045	20747	1715
18101046	20747	272
18101047	20747	1137
18101056	20748	1715
18101057	20748	1667
18102001	20748	1987
18102002	20748	1163
18102003	20748	1002
18102004	20748	1263
18102005	20748	501
18102007	20748	1792
18102008	20748	1270
18102009	20748	1177
18102010	20748	1818
18102011	20748	718
18102012	20748	1447
18102013	20748	1162
18102014	20748	1339
18102015	20748	1588
18102016	20748	1795
18102017	20748	1816
18102018	20748	1828
18102021	20748	1896
18102023	20748	1760
18102024	20748	129
18102067	20751	1517
18102068	20751	1823
18103001	20751	1206
18103003	20751	1624
18103009	20751	1835
18103012	20752	1483
18103013	20752	1645
18103015	20752	1837
18103016	20752	1804
18103017	20752	1831
18103018	20752	1758
18103020	20752	1646
18103021	20752	1056
18103023	20752	504
18103054	20756	1818
18103055	20756	1807
18103056	20756	1942
18103057	20756	1797
18103058	20756	1819
18103060	20756	774
18104001	20756	1902
18104002	20756	1416
18104003	20756	787
18104004	20756	1603
18104005	20756	577
18104008	20757	1741
18104009	20757	1601
18104010	20757	371
18104011	20757	1497
18104012	20757	1829
18104013	20757	1810
18104014	20757	1777
18104015	20757	740
18104016	20757	1985
18104017	20757	1844
18104018	20757	259
18104019	20757	1847
18104020	20757	1845
18104022	20757	1907
18104023	20757	1797
18104025	20757	1868
18104026	20757	1873
18104027	20757	1832
18104032	20758	1808
18104033	20758	1815
18104036	20758	1771
18104037	20758	1813
18104038	20758	1727
18104039	20758	1812
18104040	20758	1807
18104041	20758	1819
18104043	20758	1802
18104044	20758	1806
18104045	20758	1900
18104046	20758	2122
18104047	20758	1505
18104048	20758	1792
18105002	20758	1293
18105009	20759	1585
18105010	20759	705
18105012	20759	1168
18105013	20759	1822
18105014	20759	1792
18105015	20759	247
18105017	20759	1738
18105018	20759	1770
18105019	20759	1936
18105020	20759	1608
18105021	20759	583
18105022	20759	1965
18105023	20759	1906
18105024	20759	657
18105028	20759	1916
18105029	20759	1831
18105030	20759	1380
18105031	20759	947
18105037	20760	1794
18105038	20760	1823
18105039	20760	10
18105040	20760	2086
18105041	20760	1989
18105042	20760	205
18105043	20760	67
18105044	20760	1625
18105045	20760	834
18105046	20760	1281
18105047	20760	1839
18105048	20760	600
18105049	20760	1795
18105051	20760	1073
18105053	20760	1714
18105054	20760	1883
18105055	20760	1798
18105056	20760	2418
18106002	20762	1641
18106004	20762	1251
18106008	20762	1637
18106009	20762	1859
18106011	20762	901
18106013	20762	373
18106019	20764	585
18106020	20764	1515
18106021	20764	935
18106023	20764	1798
18106024	20764	1791
18106029	20765	1811
18106030	20765	1821
18106031	20765	2115
18106032	20765	1808
18106033	20765	1834
18106034	20765	1854
18106035	20765	1803
18106036	20765	137
18106038	20765	1375
18106044	20765	1768
18106045	20765	1796
18106046	20765	1339
18106048	20765	666
18106054	20765	1790
18106056	20765	924
18106057	20765	1307
18106058	20765	1929
18106059	20765	906
18106062	20766	1806
18106063	20766	1777
18106065	20766	1127
18106066	20766	1805
18106067	20766	165
18106068	20766	1816
18106069	20766	1836
18107002	20767	231
18107003	20767	231
18107004	20767	1807
18107102	20770	642
18108003	20770	547
18108005	20770	1783
18108006	20770	1772
18108007	20770	736
18108010	20770	1777
18108020	20770	1751
18108022	20770	1760
18108026	20770	1736
18108028	20770	1187
18108029	20770	1747
18108031	20770	1714
18108036	20770	84
18108037	20770	1849
18108039	20770	519
18108046	20771	1820
18108051	20771	1304
18108053	20771	1813
18108080	20772	1085
18108082	20772	461
18108083	20772	888
18108084	20772	1059
18108085	20772	432
18108087	20772	982
18108088	20772	1739
18108089	20772	2324
18108090	20772	1659
18108091	20772	2392
18108092	20772	1062
18108101	20773	2189
18108102	20773	1789
18109001	20773	384
18109002	20773	99
18109008	20773	1759
18109009	20773	1158
18109024	20773	1405
18109025	20773	1496
18109026	20773	1114
18109027	20773	1003
18109032	20773	1724
18109037	20773	1574
18109054	20777	1713
18109056	20777	1865
18109057	20777	1370
18109058	20777	1878
18110001	20777	872
18110002	20777	672
18110004	20777	390
18110005	20777	791
18110014	20778	1728
18110015	20778	1766
18110016	20778	1785
18110017	20778	809
18110018	20778	1745
18110019	20778	1696
18110020	20778	385
18110021	20778	1827
18111004	20780	1757
18111006	20780	210
18111007	20780	890
18111008	20780	1586
18111010	20780	1771
18111011	20780	1751
18111012	20780	1662
18111013	20780	1725
18111014	20780	1766
18111015	20780	1788
18111016	20780	970
18111019	20780	1201
18111020	20780	1813
18111021	20780	1812
18111022	20780	1198
18111030	20781	1801
18111031	20781	936
18111032	20781	1822
18111033	20781	1812
18111034	20781	1903
18111035	20781	1922
18111036	20781	672
18111038	20781	1811
18111040	20781	1426
18111041	20781	1382
18111042	20781	2057
18111044	20781	1422
18111045	20781	1997
18111047	20781	477
18111049	20782	1903
18111050	20782	2380
18111051	20782	874
18111053	20783	1635
18111054	20783	1904
18111055	20783	1767
18112001	20783	1755
18112002	20783	1742
18112003	20783	1794
18112005	20783	1787
18112006	20783	1759
18112007	20783	1771
18112008	20783	1764
18112009	20783	1748
18112028	20787	1089
18112029	20787	1849
18112031	20787	1782
18112032	20787	1788
18112033	20787	1801
18112034	20787	2524
18112035	20787	203
18112036	20787	19
18112037	20787	137
18112038	20787	1289
18112039	20787	2295
18112040	20787	2470
18112041	20787	1716
18112042	20787	2440
18112043	20787	2292
18112047	20788	1860
18112048	20788	1484
18112049	20788	2456
18113001	20788	1256
18113002	20788	1748
18113003	20788	1241
18113004	20788	1749
18113012	20788	1679
18113013	20788	1746
18113014	20788	1220
18113015	20788	1749
18113016	20788	1542
18113017	20788	1536
18113025	20789	1982
18113027	20789	1971
18113029	20789	1809
18113031	20789	1349
18113032	20789	1670
18113033	20789	1229
18113034	20789	1333
18113038	20789	1077
18113040	20789	1857
18113041	20789	1783
18113048	20790	1764
18113049	20790	2253
18113051	20790	2114
18113052	20790	386
18113053	20790	1946
18113054	20790	2570
18113055	20790	1689
18113057	20790	2900
18113058	20790	2317
18113060	20790	2005
18113061	20790	1852
18114001	20790	1002
18114005	20791	1696
18114006	20791	1664
18114007	20791	1805
18114008	20791	1735
18114009	20791	1211
18114010	20791	1752
18114011	20791	991
18114012	20791	1706
18114050	20799	87
18114051	20799	1714
18114053	20799	1964
18114054	20799	2093
18114056	20799	2550
18114057	20799	553
18114059	20799	2446
18114060	20799	2023
18114061	20799	1127
18115001	20799	1537
18115002	20799	612
18115003	20799	458
18115004	20799	1811
18115005	20799	1646
18115006	20799	1777
18115007	20799	300
18115011	20800	1769
18115012	20800	663
18115013	20800	1799
18115014	20800	1895
18115015	20800	1583
18115016	20800	1882
18115018	20800	1829
18115019	20800	1845
18115020	20800	574
18115022	20800	305
18115023	20800	1772
18115026	20800	1676
18115027	20800	1379
18115028	20800	2535
18115029	20800	1637
18115039	20802	678
18115044	20803	1871
18115045	20803	688
18115048	20804	337
18115053	20805	1214
18115054	20805	1308
18116002	20807	1811
18116003	20807	1830
18116004	20807	1789
18116005	20807	1804
18116006	20807	1847
18116034	20809	1818
18116035	20809	2011
18116036	20809	444
18116042	20810	956
18116045	20810	1201
18116046	20810	1157
18116047	20810	1797
18116048	20810	1165
18117001	20810	1115
18117002	20810	1807
18117003	20810	255
18117009	20810	1802
18117010	20810	1519
18117012	20810	901
18117021	20811	47
18117022	20811	1811
18117023	20811	282
18117024	20811	2396
18117025	20811	1793
18117026	20811	995
18117027	20811	310
18117028	20811	1793
18117074	20814	1830
18117075	20814	1811
18117076	20814	1425
18117077	20814	1795
18117078	20814	1800
18117079	20814	1194
18118001	20814	1804
18118002	20814	1838
18118003	20814	1606
18118004	20814	929
18118007	20814	1397
18118009	20814	1808
18118010	20814	1844
18118011	20814	1075
18118013	20815	647
18118014	20815	1427
18118015	20815	822
18118016	20815	2040
18118017	20815	2032
18118019	20815	1656
18118020	20815	636
18118021	20815	1961
18118025	20815	2778
18118026	20815	2537
18118036	20816	947
18118044	20816	960
18118049	20817	1769
18119006	20818	1802
18119007	20818	776
18119016	20821	321
18119017	20821	1474
18119018	20821	82
18119019	20821	159
18119020	20821	1217
18119022	20821	1978
18119024	20821	1799
18119026	20821	3385
18119028	20821	379
18119029	20821	3079
18119032	20821	667
18119042	20823	1947
18119044	20823	1821
18119045	20823	1812
18119046	20823	659
18119047	20823	557
18119053	20825	1709
18119054	20825	1697
18119055	20825	839
18120001	20825	1804
18120003	20825	1133
18120004	20825	1835
18120005	20825	1798
18120006	20825	407
18120007	20825	1781
18120008	20825	2260
18120009	20825	1110
18120010	20825	1734
18120013	20825	1200
18120014	20825	1801
18120015	20825	920
18120017	20825	562
18120018	20825	1802
18120020	20825	1462
18120027	20827	270
18120029	20827	1928
18120030	20827	2768
18120032	20827	2833
18120033	20827	2840
18120034	20827	2865
18120035	20827	3700
18120036	20827	3850
18120037	20827	226
18120038	20827	1447
18120039	20827	531
18120043	20827	1793
18120044	20827	901
18120046	20827	1198
18120047	20827	1803
18120048	20827	1701
18120051	20827	1800
18120052	20827	1799
18120060	20828	1710
18120064	20828	1641
18120066	20828	1129
18120068	20828	1405
18121004	20828	1805
18121009	20828	93
18121010	20828	2101
18121011	20828	899
18121013	20828	1800
18121014	20828	133
18121015	20828	1809
18121016	20828	1276
18121017	20828	102
18121018	20828	188
18121020	20828	1826
18121022	20828	165
18121025	20828	421
18121028	20828	739
18121029	20828	1801
18121030	20828	1806
18121031	20828	1804
18121032	20828	1328
18121033	20828	2496
18122008	20835	1982
18122010	20835	1664
18122011	20835	837
18122014	20835	519
18122016	20835	1958
18122017	20835	1460
18122018	20835	1817
18122019	20835	89
18122020	20835	1029
18122021	20835	431
18122022	20835	828
18122023	20835	1810
18122025	20835	354
18122026	20835	1135
18122027	20835	1128
18122028	20835	1785
18122029	20835	1925
18122030	20835	2532
18122039	20840	13
18122040	20840	16
18122041	20840	1635
18123002	20841	1938
18123003	20841	1819
18123004	20841	1798
18123005	20841	1011
18123006	20841	1995
18123007	20841	575
18123010	20841	1764
18123011	20841	1806
18123012	20841	1917
18123013	20841	1821
18123014	20841	2329
18123016	20841	1427
18123017	20841	1756
