0	0	199.071
0	0	-71.7766
0	0	-40.9575
0	0	105.753
0	0	-52.8974
0	0	-0.0973098
0	0	115.85
0	0	24.8985
0	0	0.720812
0	0	23.878
0	0	28.6433
0	0	6.36812
0	0	-33.7917
0	0	40.3
0	0	0.451755
0	0	-70.0398
0	0	-1.95772
0	0	-18.2177
0	0	-55.3992
0	0	-57.5762
0	0	-141.405
0	0	-30.0459
0	0	-62.669
0	0	102.743
0	0	1.24763
0	0	74.1753
0	0	7.77805
0	0	0.173582
0	0	0.992682
0	0	-65.9998
0	0	-37.8923
0	0	-87.6024
0	0	-114.529
0	0	4.24663
0	0	20.5583
0	0	2.04679
0	0	17.992
0	0	-95.1024
0	0	14.8243
0	0	-91.5226
0	0	-83.097
0	0	0.223674
0	0	-58.9952
0	0	-39.5613
0	0	-102.965
0	0	-83.5069
0	0	0.817593
0	0	-103.405
0	0	-38.8525
0	0	71.0262
0	0	-54.0221
0	0	-10.484
0	0	-79.013
0	0	-16.6275
0	0	12.2062
0	0	-69.4123
0	0	-8.73547
0	0	-127.198
0	0	-34.7147
0	0	0.273572
0	0	-65.964
0	0	0.337641
0	0	24.0718
0	0	-23.4511
0	0	-72.4324
0	0	-4.97637
0	0	1.88033
0	0	10.2575
0	0	14.5945
0	0	-1.36533
0	0	-99.5081
0	0	-28.9789
0	0	-97.0923
0	0	-9.5691
0	0	-2.12573
0	0	-12.9393
0	0	33.0631
0	0	1.83773
0	0	148.633
0	0	-22.5624
0	0	48.166
0	0	-78.9877
0	0	24.8468
0	0	47.8289
0	0	-18.4567
0	0	1.80267
0	0	-27.3478
0	0	-126.518
0	0	1.68526
0	0	1.08178
0	0	0.177329
0	0	20.193
0	0	-77.7072
0	0	-129.743
0	0	-34.8233
0	0	-85.9459
0	0	-50.3502
0	0	-20.4447
0	0	-8.87035
0	0	1.50999
0	0	3.53484
0	0	-10.3319
0	0	0.931135
0	0	18.6469
0	0	3.0926
0	0	11.9592
0	0	-96.6544
0	0	-85.4564
0	0	-118.453
0	0	44.8666
0	0	-84.4694
0	0	-33.769
0	0	-66.4989
0	0	-78.4983
0	0	7.54718
0	0	11.8369
0	0	-63.5397
0	0	-9.60786
0	0	124.023
0	0	61.1649
0	0	-82.4971
0	0	-0.201981
0	0	-21.7188
0	0	75.2444
0	0	-67.054
0	0	10.6805
0	0	1.81479
0	0	155.024
0	0	-8.75614
0	0	40.3953
0	0	183.022
0	0	0.740719
0	0	-47.0603
0	0	2.40952
0	0	1.19452
0	0	-46.4003
0	0	-63.3762
0	0	-7.79216
0	0	-76.1316
0	0	188.843
0	0	-85.9001
0	0	4.93443
0	0	-144.288
0	0	-18.6794
0	0	47.2632
0	0	-40.6907
0	0	1.64745
0	0	-51.7246
0	0	-14.5841
0	0	10.2806
0	0	53.5215
0	0	4.47444
0	0	-103.887
0	0	-86.2617
0	0	-1.23484
0	0	33.1511
0	0	-2.65387
0	0	102.423
0	0	149.325
0	0	-29.8367
0	0	-60.3524
0	0	-28.1336
0	0	5.3384
0	0	11.3309
0	0	1.64391
0	0	-94.9455
0	0	30.1976
0	0	22.8712
0	0	-50.5763
0	0	-45.3669
0	0	119.672
0	0	-12.1299
0	0	-29.5277
0	0	-199.085
0	0	61.426
0	0	-187.61
0	0	-70.8759
0	0	-168.304
0	0	1.59794
0	0	21.5872
0	0	1.69527
0	0	125.701
0	0	0.153612
0	0	0.586647
0	0	-4.68332
0	0	17.8065
0	0	1.248
0	0	11.34
0	0	112.124
0	0	-149.421
0	0	-41.5168
0	0	61.6901
0	0	-37.2846
0	0	-32.9669
0	0	-36.9343
0	0	100.599
0	0	53.8609
0	0	27.0453
0	0	0.697044
0	0	-15.0417
0	0	-57.7879
0	0	-106.706
0	0	-39.3365
0	0	-154.788
0	0	-50.5498
0	0	-19.7382
0	0	-5.99175
0	0	-21.8524
0	0	-8.85861
0	0	-87.4112
0	0	40.5927
0	0	-71.1684
0	0	-40.9771
0	0	-68.8109
0	0	96.5144
0	0	10.9549
0	0	-81.4813
0	0	-47.3285
0	0	-16.8138
0	0	-22.8015
0	0	20.7714
0	0	-42.0241
0	0	13.6071
0	0	0.196621
0	0	-87.2119
0	0	-75.4676
0	0	11.0577
0	0	19.4943
0	0	147.158
0	0	14.2903
0	0	0.947536
0	0	10.9275
0	0	113.594
0	0	1.48903
0	0	31.2557
0	0	82.1572
0	0	6.43367
0	0	8.88959
0	0	1.22456
0	0	111.248
0	0	-71.7724
0	0	-29.7335
0	0	110.048
0	0	-90.7496
0	0	1.76762
0	0	115.144
0	0	158.411
0	0	-109.763
0	0	0.222715
0	0	10.9066
0	0	0.896159
0	0	1.34106
0	0	13.1949
0	0	-4.48016
0	0	1.17265
0	0	-108.526
0	0	2.27376
0	0	-19.1181
0	0	-55.5779
0	0	-192.275
0	0	0.134573
0	0	-63.4527
0	0	-151.278
0	0	76.8077
0	0	23.5729
0	0	-8.01267
0	0	-13.2404
0	0	28.8685
0	0	-9.33312
0	0	-63.545
0	0	1.2104
0	0	-81.8395
0	0	-33.3311
0	0	0.0191364
0	0	98.9978
0	0	95.1237
0	0	-108.083
0	0	1.67693
0	0	0.38673
0	0	1.83843
0	0	-82.5831
0	0	3.66194
0	0	-81.3208
0	0	5.21382
0	0	-44.8992
0	0	-20.2962
0	0	1.38345
0	0	8.62797
0	0	0.909531
0	0	-155.197
0	0	-65.4151
0	0	172.693
0	0	1.16503
0	0	2.17292
0	0	1.44476
0	0	0.39328
0	0	-30.6378
0	0	-17.3455
0	0	67.611
0	0	31.5156
0	0	1.50047
0	0	-148.032
0	0	-167.451
0	0	14.6494
0	0	-44.7194
0	0	23.129
0	0	199.901
0	0	26.1922
0	0	-0.100861
0	0	45.96
0	0	1.81351
0	0	76.2572
0	0	-118.796
0	0	23.6763
0	0	-21.416
0	0	-134.763
0	0	32.7185
0	0	50.2607
0	0	-27.6767
0	0	-103.65
0	0	-55.1582
0	0	-75.0875
0	0	-16.473
0	0	0.609459
0	0	42.3924
0	0	-131.086
0	0	-87.4143
0	0	1.18501
0	0	48.6603
0	0	-59.8235
0	0	-51.1636
0	0	189.502
0	0	-46.431
0	0	71.2245
0	0	53.431
0	0	-35.7195
0	0	-138.176
0	0	16.365
0	0	-62.8165
0	0	0.310515
0	0	-152.264
0	0	9.25163
0	0	42.9359
0	0	41.1213
0	0	-0.776311
0	0	0.687468
0	0	33.9158
0	0	-29.5707
0	0	14.8226
0	0	-11.6507
0	0	46.4358
0	0	104.359
0	0	0.91625
0	0	17.2531
0	0	-20.9815
0	0	4.28958
0	0	-126.924
0	0	-74.115
0	0	68.2125
0	0	19.6937
0	0	120.613
0	0	-10.7848
0	0	-82.0751
0	0	-9.02569
0	0	-3.59232
0	0	-14.7284
0	0	-42.1693
0	0	-41.8739
0	0	112.843
0	0	40.2871
0	0	129.375
0	0	199.003
0	0	105.717
0	0	-48.7978
0	0	-179.64
0	0	-7.9744
0	0	9.52261
0	0	0.145451
0	0	-153.021
0	0	48.4692
0	0	-91.216
0	0	-98.0503
0	0	70.3757
0	0	-7.7372
0	0	78.5226
0	0	0.905665
0	0	28.5182
0	0	43.5184
0	0	0.627367
0	0	-119.749
0	0	-120.57
0	0	74.6105
0	0	-76.9198
0	0	-0.555583
0	0	-111.8
0	0	-41.2822
0	0	94.3312
0	0	0.288588
0	0	1.04386
0	0	39.2679
0	0	3.79729
0	0	-35.1575
0	0	-125.213
0	0	-47.9836
0	0	17.9912
0	0	8.89359
0	0	1.58249
0	0	-76.4639
0	0	37.7576
0	0	7.71972
0	0	56.0179
0	0	42.0489
0	0	-109.529
0	0	-110.912
0	0	70.4954
0	0	28.1774
0	0	-110.008
0	0	55.2448
0	0	32.5019
0	0	11.7757
0	0	-52.1799
0	0	-4.68953
0	0	96.9613
0	0	7.65237
0	0	-5.05979
0	0	69.3071
